#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026371115.1_B-cell_lymphoma/leukemia_11B_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.6e-27   97.6  11.8   1.8e-14   54.5   4.2   2.7   3   0   0   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371114.1_B-cell_lymphoma/leukemia_11B_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.6e-27   97.6  11.8   1.8e-14   54.5   4.2   2.7   3   0   0   3   3   2   2 -
Ursus_arctos____carnivora_XP_026352481.1_B-cell_lymphoma_6_protein_isoform_X2_[Ursus_arctos_horribilis]                                              -          humanprotein         -            1.7e-27   97.6   9.7   2.9e-27   96.8   9.7   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026375312.1_zinc_finger_protein_410_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.2e-27   97.2   5.3   3.1e-27   96.7   5.3   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026375313.1_zinc_finger_protein_410_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.2e-27   97.2   5.3   3.1e-27   96.7   5.3   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026375314.1_zinc_finger_protein_410_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.2e-27   97.2   5.3   3.1e-27   96.7   5.3   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026365833.1_zinc_finger_E-box-binding_homeobox_2_isoform_X4_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.6e-27   96.9  35.3   5.3e-17   62.9   7.9   3.9   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026365834.1_zinc_finger_E-box-binding_homeobox_2_isoform_X4_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.6e-27   96.9  35.3   5.3e-17   62.9   7.9   3.9   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026365835.1_zinc_finger_E-box-binding_homeobox_2_isoform_X4_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.6e-27   96.9  35.3   5.3e-17   62.9   7.9   3.9   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026365836.1_zinc_finger_E-box-binding_homeobox_2_isoform_X4_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.6e-27   96.9  35.3   5.3e-17   62.9   7.9   3.9   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026365831.1_zinc_finger_E-box-binding_homeobox_2_isoform_X2_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.7e-27   96.9  35.2   5.5e-17   62.9   7.9   3.9   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026365830.1_zinc_finger_E-box-binding_homeobox_2_isoform_X1_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.8e-27   96.9  35.2   5.5e-17   62.9   7.9   3.8   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026365832.1_zinc_finger_E-box-binding_homeobox_2_isoform_X3_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.8e-27   96.9  35.3   5.4e-17   62.9   7.9   3.9   4   1   0   4   4   2   2 -
Ursus_arctos____carnivora_XP_026367502.1_PR_domain_zinc_finger_protein_1_isoform_X1_[Ursus_arctos_horribilis]                                        -          humanprotein         -            2.8e-27   96.8  11.6   5.9e-27   95.8  11.6   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371559.1_myc-associated_zinc_finger_protein_isoform_X3_[Ursus_arctos_horribilis]                                     -          humanprotein         -            3.1e-27   96.7  23.4   2.3e-26   93.9  21.2   2.7   3   0   0   3   3   2   2 -
Ursus_arctos____carnivora_XP_026371557.1_myc-associated_zinc_finger_protein_isoform_X1_[Ursus_arctos_horribilis]                                     -          humanprotein         -            3.9e-27   96.4  23.4   2.5e-26   93.7  21.2   2.6   3   0   0   3   3   2   1 -
Ursus_arctos____carnivora_XP_026367505.1_PR_domain_zinc_finger_protein_1_isoform_X3_[Ursus_arctos_horribilis]                                        -          humanprotein         -            3.9e-27   96.4  11.9   8.1e-27   95.3  11.9   1.5   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026361182.1_PR_domain_zinc_finger_protein_10_[Ursus_arctos_horribilis]                                                  -          humanprotein         -            4.7e-27   96.1  30.5   2.3e-23   84.0  16.0   4.8   3   1   2   5   5   5   2 -
Ursus_arctos____carnivora_XP_026340648.1_POZ-,_AT_hook-,_and_zinc_finger-containing_protein_1_isoform_X3_[Ursus_arctos_horribilis]                   -          humanprotein         -            1.2e-26   94.8  23.4   2.3e-20   74.0  15.4   3.1   2   1   1   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336866.1_LOW_QUALITY_PROTEIN:_zinc_finger_and_BTB_domain-containing_protein_7A_[Ursus_arctos_horribilis]             -          humanprotein         -            1.4e-26   94.5   7.9   2.2e-26   93.9   7.9   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026337522.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_114_[Ursus_arctos_horribilis]                                      -          humanprotein         -            2.1e-26   94.0   8.4   3.5e-26   93.3   8.4   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026355211.1_zinc_finger_protein_827_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.3e-26   93.8  50.7   5.1e-14   53.1  23.9   4.1   2   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026339269.1_zinc_finger_E-box-binding_homeobox_1_isoform_X1_[Ursus_arctos_horribilis]                                   -          humanprotein         -            2.8e-26   93.6  35.2     3e-15   57.1   9.0   3.4   3   1   0   3   3   2   2 -
Ursus_arctos____carnivora_XP_026349328.1_zinc_finger_protein_ZIC_2_isoform_X4_[Ursus_arctos_horribilis]                                              -          humanprotein         -            3.3e-26   93.3  19.2   3.2e-16   60.4   7.5   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026373655.1_hypermethylated_in_cancer_1_protein_isoform_X2_[Ursus_arctos_horribilis]                                    -          humanprotein         -            3.5e-26   93.3   4.4     3e-25   90.1   3.2   2.0   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026373654.1_hypermethylated_in_cancer_1_protein_isoform_X1_[Ursus_arctos_horribilis]                                    -          humanprotein         -            3.7e-26   93.2   4.4   3.2e-25   90.1   3.2   2.0   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026336487.1_zinc_finger_protein_281_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            5.5e-26   92.6   8.5   5.5e-26   92.6   8.5   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372239.1_zinc_finger_protein_PLAG1_isoform_X1_[Ursus_arctos_horribilis]                                              -          humanprotein         -            6.1e-26   92.4  27.2   1.5e-20   74.6  13.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372240.1_zinc_finger_protein_PLAG1_isoform_X1_[Ursus_arctos_horribilis]                                              -          humanprotein         -            6.1e-26   92.4  27.2   1.5e-20   74.6  13.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372241.1_zinc_finger_protein_PLAG1_isoform_X1_[Ursus_arctos_horribilis]                                              -          humanprotein         -            6.1e-26   92.4  27.2   1.5e-20   74.6  13.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372409.1_metal_regulatory_transcription_factor_1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            6.5e-26   92.3  21.4   1.9e-25   90.8  21.4   1.7   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351140.1_PR_domain_zinc_finger_protein_14_[Ursus_arctos_horribilis]                                                  -          humanprotein         -            1.1e-25   91.6  23.8   3.7e-25   89.9  23.8   1.7   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351122.1_zinc_finger_protein_148_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.9e-25   89.5   8.7   7.8e-25   88.8   8.7   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351123.1_zinc_finger_protein_148_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.9e-25   89.5   8.7   7.8e-25   88.8   8.7   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351124.1_zinc_finger_protein_148_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.9e-25   89.5   8.7   7.8e-25   88.8   8.7   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351125.1_zinc_finger_protein_148_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.9e-25   89.5   8.7   7.8e-25   88.8   8.7   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351129.1_zinc_finger_protein_148_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.9e-25   89.5   8.7   7.8e-25   88.8   8.7   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351131.1_zinc_finger_protein_148_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.9e-25   89.5   8.7   7.8e-25   88.8   8.7   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344135.1_zinc_finger_protein_524_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            9.5e-25   88.5   8.5   1.4e-24   88.0   8.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026356003.1_zinc_finger_and_BTB_domain-containing_protein_39_[Ursus_arctos_horribilis]                                  -          humanprotein         -            9.5e-25   88.5  28.2   1.5e-13   51.6   8.7   3.1   2   1   0   3   3   3   3 -
Ursus_arctos____carnivora_XP_026372278.1_zinc_finger_protein_SNAI2_[Ursus_arctos_horribilis]                                                         -          humanprotein         -            1.1e-24   88.2  18.1   7.4e-17   62.4   4.9   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026341208.1_B-cell_lymphoma/leukemia_11A_isoform_X3_[Ursus_arctos_horribilis]                                           -          humanprotein         -            2.7e-24   87.0  12.5   1.1e-12   48.6   0.3   3.2   3   0   0   3   3   3   2 -
Ursus_arctos____carnivora_XP_026345165.1_zinc_finger_and_SCAN_domain-containing_protein_4-like_[Ursus_arctos_horribilis]                             -          humanprotein         -            3.7e-24   86.6  13.9     5e-24   86.1  13.9   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026334908.1_zinc_finger_protein_746_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -              8e-24   85.4  15.2   4.1e-21   76.5   7.2   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026334909.1_zinc_finger_protein_746_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            8.1e-24   85.4  15.2   4.1e-21   76.5   7.2   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026334906.1_zinc_finger_protein_746_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            8.6e-24   85.4  15.2   4.3e-21   76.5   7.2   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026334907.1_zinc_finger_protein_746_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            8.6e-24   85.3  15.2   4.3e-21   76.5   7.2   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026347811.1_zinc_finger_protein_Helios_isoform_X4_[Ursus_arctos_horribilis]                                             -          humanprotein         -            1.1e-23   85.1  10.7   1.7e-22   81.1   6.4   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026345768.1_zinc_finger_protein_219_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.1e-23   85.1  31.9   7.9e-10   39.3   1.2   4.5   4   1   1   5   5   4   3 -
Ursus_arctos____carnivora_XP_026345769.1_zinc_finger_protein_219_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.1e-23   85.1  31.9   7.9e-10   39.3   1.2   4.5   4   1   1   5   5   4   3 -
Ursus_arctos____carnivora_XP_026345770.1_zinc_finger_protein_219_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.1e-23   85.1  31.9   7.9e-10   39.3   1.2   4.5   4   1   1   5   5   4   3 -
Ursus_arctos____carnivora_XP_026352059.1_zinc_finger_and_BTB_domain-containing_protein_7C_[Ursus_arctos_horribilis]                                  -          humanprotein         -            1.1e-23   85.0   8.6   2.1e-23   84.1   8.6   1.4   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026347808.1_zinc_finger_protein_Helios_isoform_X3_[Ursus_arctos_horribilis]                                             -          humanprotein         -            1.3e-23   84.7  11.0   1.7e-22   81.1   6.4   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026347809.1_zinc_finger_protein_Helios_isoform_X3_[Ursus_arctos_horribilis]                                             -          humanprotein         -            1.3e-23   84.7  11.0   1.7e-22   81.1   6.4   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026347807.1_zinc_finger_protein_Helios_isoform_X2_[Ursus_arctos_horribilis]                                             -          humanprotein         -            1.4e-23   84.7  11.0   1.7e-22   81.0   6.4   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026347806.1_zinc_finger_protein_Helios_isoform_X1_[Ursus_arctos_horribilis]                                             -          humanprotein         -            1.4e-23   84.7  11.0   1.7e-22   81.0   6.4   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026373208.1_vascular_endothelial_zinc_finger_1_isoform_X3_[Ursus_arctos_horribilis]                                     -          humanprotein         -            1.4e-23   84.6  22.7   3.2e-21   76.9  18.3   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026372747.1_tissue-resident_T-cell_transcription_regulator_protein_ZNF683_[Ursus_arctos_horribilis]                     -          humanprotein         -              2e-23   84.1   9.4     2e-23   84.1   9.4   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372748.1_tissue-resident_T-cell_transcription_regulator_protein_ZNF683_[Ursus_arctos_horribilis]                     -          humanprotein         -              2e-23   84.1   9.4     2e-23   84.1   9.4   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372749.1_tissue-resident_T-cell_transcription_regulator_protein_ZNF683_[Ursus_arctos_horribilis]                     -          humanprotein         -              2e-23   84.1   9.4     2e-23   84.1   9.4   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372750.1_tissue-resident_T-cell_transcription_regulator_protein_ZNF683_[Ursus_arctos_horribilis]                     -          humanprotein         -              2e-23   84.1   9.4     2e-23   84.1   9.4   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372751.1_tissue-resident_T-cell_transcription_regulator_protein_ZNF683_[Ursus_arctos_horribilis]                     -          humanprotein         -              2e-23   84.1   9.4     2e-23   84.1   9.4   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026372752.1_tissue-resident_T-cell_transcription_regulator_protein_ZNF683_[Ursus_arctos_horribilis]                     -          humanprotein         -              2e-23   84.1   9.4     2e-23   84.1   9.4   1.5   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026345774.1_sal-like_protein_2_isoform_X2_[Ursus_arctos_horribilis]                                                     -          humanprotein         -              2e-23   84.1  14.9   4.1e-08   33.6   0.1   4.3   4   0   0   4   4   4   3 -
Ursus_arctos____carnivora_XP_026360737.1_zinc_finger_protein_PLAGL1_isoform_X1_[Ursus_arctos_horribilis]                                             -          humanprotein         -            2.2e-23   84.0  23.9   1.2e-22   81.6  23.9   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026337858.1_zinc_finger_protein_296_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.4e-23   83.9  18.9     2e-13   51.1   5.6   3.1   3   0   0   3   3   3   2 -
Ursus_arctos____carnivora_XP_026357565.1_DNA-binding_protein_Ikaros_isoform_X4_[Ursus_arctos_horribilis]                                             -          humanprotein         -            2.4e-23   83.9  13.1     4e-22   79.8   7.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026357574.1_DNA-binding_protein_Ikaros_isoform_X4_[Ursus_arctos_horribilis]                                             -          humanprotein         -            2.4e-23   83.9  13.1     4e-22   79.8   7.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026371558.1_myc-associated_zinc_finger_protein_isoform_X2_[Ursus_arctos_horribilis]                                     -          humanprotein         -            2.5e-23   83.8  18.6   1.7e-22   81.0  16.3   2.8   3   0   0   3   3   2   2 -
Ursus_arctos____carnivora_XP_026345773.1_sal-like_protein_2_isoform_X1_[Ursus_arctos_horribilis]                                                     -          humanprotein         -            2.5e-23   83.8  14.6   4.1e-08   33.6   0.1   4.3   4   0   0   4   4   4   3 -
Ursus_arctos____carnivora_XP_026345167.1_zinc_finger_and_SCAN_domain-containing_protein_4_[Ursus_arctos_horribilis]                                  -          humanprotein         -            2.6e-23   83.8  13.7   3.7e-23   83.2  13.7   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026373209.1_vascular_endothelial_zinc_finger_1_isoform_X4_[Ursus_arctos_horribilis]                                     -          humanprotein         -            2.6e-23   83.7  22.1   5.8e-21   76.0  17.7   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026357555.1_DNA-binding_protein_Ikaros_isoform_X3_[Ursus_arctos_horribilis]                                             -          humanprotein         -            3.6e-23   83.3  13.3   4.5e-22   79.7   7.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026357547.1_DNA-binding_protein_Ikaros_isoform_X2_[Ursus_arctos_horribilis]                                             -          humanprotein         -            4.2e-23   83.1  13.3   4.9e-22   79.5   7.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026357539.1_DNA-binding_protein_Ikaros_isoform_X1_[Ursus_arctos_horribilis]                                             -          humanprotein         -            4.5e-23   83.0  13.3   5.1e-22   79.5   7.6   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026363624.1_putative_histone-lysine_N-methyltransferase_PRDM6_[Ursus_arctos_horribilis]                                 -          humanprotein         -            6.4e-23   82.5   8.6   1.3e-22   81.5   8.6   1.4   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026335479.1_zinc_finger_protein_ZIC_3_isoform_X1_[Ursus_arctos_horribilis]                                              -          humanprotein         -            8.9e-23   82.0  11.7   4.8e-22   79.6  11.6   2.0   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344147.1_zinc_finger_protein_581_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.3e-22   81.5  10.3   1.6e-22   81.2  10.3   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344148.1_zinc_finger_protein_581_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.3e-22   81.5  10.3   1.6e-22   81.2  10.3   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026368720.1_zinc_finger_protein_Aiolos_isoform_X2_[Ursus_arctos_horribilis]                                             -          humanprotein         -            1.4e-22   81.3  11.4   3.4e-22   80.1   6.8   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026344380.1_zinc_finger_protein_496_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.4e-22   81.3  12.7   1.4e-14   54.9   1.6   2.1   2   0   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371560.1_myc-associated_zinc_finger_protein_isoform_X4_[Ursus_arctos_horribilis]                                     -          humanprotein         -            1.5e-22   81.2  16.3   1.5e-22   81.2  16.3   2.8   3   1   0   3   3   2   1 -
Ursus_arctos____carnivora_XP_026341055.1_zinc_finger_and_BTB_domain-containing_protein_7B_[Ursus_arctos_horribilis]                                  -          humanprotein         -            2.3e-22   80.6   8.5   3.5e-22   80.0   8.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026341056.1_zinc_finger_and_BTB_domain-containing_protein_7B_[Ursus_arctos_horribilis]                                  -          humanprotein         -            2.3e-22   80.6   8.5   3.5e-22   80.0   8.5   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026340649.1_POZ-,_AT_hook-,_and_zinc_finger-containing_protein_1_isoform_X4_[Ursus_arctos_horribilis]                   -          humanprotein         -            2.4e-22   80.6  19.3   7.3e-21   75.7  14.8   2.1   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026334905.1_zinc_finger_protein_212_[Ursus_arctos_horribilis]                                                           -          humanprotein         -              6e-22   79.3  13.9   3.1e-21   76.9  14.0   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026359042.1_zinc_finger_protein_PLAGL2_isoform_X1_[Ursus_arctos_horribilis]                                             -          humanprotein         -            6.2e-22   79.2  25.5   1.2e-21   78.2  25.5   1.4   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026356089.1_zinc_finger_protein_Eos_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.8e-22   79.1  11.7   5.5e-21   76.1   6.1   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026350393.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_SNAI3_[Ursus_arctos_horribilis]                                    -          humanprotein         -            7.3e-22   79.0  22.1   6.9e-17   62.6   6.3   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026356087.1_zinc_finger_protein_Eos_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-21   78.4  12.0   6.3e-21   75.9   6.1   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026348680.1_zinc_finger_protein_ZIC_5_[Ursus_arctos_horribilis]                                                         -          humanprotein         -            1.5e-21   77.9   6.7   2.7e-21   77.1   6.7   1.4   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026348368.1_transcription_factor_Sp5_isoform_X1_[Ursus_arctos_horribilis]                                               -          humanprotein         -            1.6e-21   77.9  11.0   2.2e-21   77.4  11.0   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026355520.1_PR_domain_zinc_finger_protein_4_isoform_X2_[Ursus_arctos_horribilis]                                        -          humanprotein         -              2e-21   77.6   6.2   3.2e-21   76.9   6.2   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026348369.1_transcription_factor_Sp5_isoform_X2_[Ursus_arctos_horribilis]                                               -          humanprotein         -            2.2e-21   77.4  11.8   2.9e-21   77.0  11.8   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344594.1_transcriptional_repressor_scratch_1_[Ursus_arctos_horribilis]                                               -          humanprotein         -            2.2e-21   77.4  13.1   2.2e-21   77.4  13.1   2.0   1   1   1   2   2   2   1 -
Ursus_arctos____carnivora_XP_026373206.1_vascular_endothelial_zinc_finger_1_isoform_X1_[Ursus_arctos_horribilis]                                     -          humanprotein         -            3.1e-21   76.9  22.6   7.3e-19   69.1  18.3   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026373210.1_vascular_endothelial_zinc_finger_1_isoform_X5_[Ursus_arctos_horribilis]                                     -          humanprotein         -            3.2e-21   76.9  22.7   7.1e-19   69.1  18.3   2.1   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026335480.1_zinc_finger_protein_ZIC_3_isoform_X2_[Ursus_arctos_horribilis]                                              -          humanprotein         -            3.2e-21   76.9  14.0   4.3e-15   56.6   7.6   2.3   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026356090.1_zinc_finger_protein_Eos_isoform_X5_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.3e-21   76.8   6.1   5.2e-21   76.2   6.1   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026356088.1_zinc_finger_protein_Eos_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.4e-21   76.8  13.3   5.8e-21   76.0   6.1   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026356086.1_zinc_finger_protein_Eos_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.6e-21   76.7  13.1   6.6e-21   75.8   6.1   2.2   2   0   0   2   2   2   1 -
Ursus_arctos____carnivora_XP_026349407.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349415.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349422.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349430.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349437.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349440.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349448.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349455.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349461.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349467.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
Ursus_arctos____carnivora_XP_026349470.1_zinc_finger_and_BTB_domain-containing_protein_20_[Ursus_arctos_horribilis]                                  -          humanprotein         -            4.6e-21   76.3   5.6   4.6e-21   76.3   5.6   1.7   2   0   0   2   2   1   1 -
